ticker,yearReport,lengthReport,symbol,report,Net Profit/Loss before tax,Depreciation and Amortisation,Provision for credit losses,Unrealized foreign exchange gain/loss,Profit/Loss from investing activities,Interest Expense,Interest income and dividends,Operating profit before changes in working capital,Increase/Decrease in receivables,Increase/Decrease in inventories,Increase/Decrease in payables,Increase/Decrease in prepaid expenses,Interest paid,Business Income Tax paid,Other receipts from operating activities,Other payments on operating activities,Net cash inflows/outflows from operating activities,Purchase of fixed assets,Proceeds from disposal of fixed assets,"Loans granted, purchases of debt instruments (Bn. VND)","Collection of loans, proceeds from sales of debts instruments (Bn. VND)",Investment in other entities,Proceeds from divestment in other entities,Gain on Dividend,Net Cash Flows from Investing Activities,Increase in charter captial,Payments for share repurchases,Proceeds from borrowings,Repayment of borrowings,Finance lease principal payments,Dividends paid,Cash flows from financial activities,Net increase/decrease in cash and cash equivalents,Cash and cash equivalents,Foreign exchange differences Adjustment,Cash and Cash Equivalents at the end of period,Dividends received,Profits from other activities,Net Cash Flows from Operating Activities before BIT,Payment from reserves,_Increase/Decrease in receivables,_Increase/Decrease in payables,Profit/Loss from disposal of fixed assets
REE,2024,3,REE,cash_flow,633518423429.0,335609272585.0,485500984.0,-7047296177.0,-263108853228.0,181643225943.0,,881100273536.0,207401948499.0,122759845568.0,-92313451581.0,-15228071267.0,-233289765512.0,-9717851193.0,0.0,-1760909692.0,844756314991.0,-165225036559.0,590898856.0,18500000000.0,40050000000.0,-45104632712.0,18732264437.0,301772073378.0,169315567400.0,10079150000.0,0.0,1322331717175.0,-664739937817.0,,-288633586842.0,379037342516.0,1393109224907.0,3675601596434.0,258742441.0,5068969563782.0,,,,,,,
REE,2024,2,REE,cash_flow,473716168336.0,314604786389.0,63626401324.0,6033465096.0,-195564019382.0,185356917535.0,,847773719298.0,254415751905.0,60636813585.0,343747997093.0,11066768982.0,-136273695769.0,-45703427526.0,0.0,-4041906902.0,1304869595996.0,-287987306748.0,3213382135.0,-115900000000.0,239050000000.0,-5339564331.0,117459889028.0,397087066583.0,347583466667.0,0.0,0.0,423289085891.0,-1222928963901.0,,-496581728888.0,-1296221606898.0,356231455765.0,3319609374469.0,-239233800.0,3675601596434.0,,,,,,,
REE,2024,1,REE,cash_flow,598763623332.0,313018377039.0,35510884138.0,8889828832.0,-186158174564.0,192704922039.0,,962729460816.0,357068590046.0,-92316445340.0,-98894709808.0,-2944513980.0,-224479710056.0,-89191786033.0,0.0,-1581922408.0,636020562928.0,-267278612111.0,417494546.0,-12000000000.0,59125000000.0,-229602468651.0,7017690972.0,256391019275.0,-185929875969.0,17640450000.0,0.0,1276513786337.0,-1332969911043.0,,-114465825808.0,-153281500514.0,296809186445.0,3022796235406.0,3952618.0,3319609374469.0,,,,,,,
REE,2023,4,REE,cash_flow,681040868063.0,312434171602.0,209047472027.0,-19241629896.0,-327702019904.0,216997528576.0,,1072576390468.0,270265607777.0,-61367426972.0,-24030443249.0,-3011954861.0,-188434137808.0,-140739036757.0,0.0,-5282902564.0,1247817428679.0,-387520308459.0,1651077814.0,-289011250827.0,295188767972.0,-144861064433.0,0.0,504932188457.0,-19620589476.0,0.0,0.0,1578852626445.0,-1668133420388.0,,-201449526707.0,-290730320650.0,937466518553.0,2085304198461.0,25560489.0,3022796277503.0,,,,,,,
REE,2023,3,REE,cash_flow,526156782425.0,317097634339.0,4181609746.0,44957242307.0,-242199189480.0,228701720866.0,,878895800203.0,-4966124476.0,58208358228.0,39708388119.0,-17040968718.0,-246525679500.0,-52040166103.0,0.0,-7526072030.0,534485725778.0,-228429308048.0,-4895095720.0,-54320000000.0,189100000000.0,-864692005.0,9869758000.0,230657820497.0,141118482724.0,0.0,0.0,555100285314.0,-546624694485.0,,-218993510243.0,-210517919414.0,465086289088.0,1620219594145.0,-1684772.0,2085304198461.0,,,,,,,
REE,2023,2,REE,cash_flow,696671684229.0,316783188839.0,54913427797.0,6252434306.0,-234963140375.0,247464719146.0,,1087122313942.0,211746256287.0,26538354218.0,124786783591.0,3171637365.0,-279731477928.0,-10502831527.0,0.0,1589376425.0,967658439231.0,-130292347495.0,5431392696.0,-184050000000.0,308115000000.0,-133728236918.0,21790432000.0,182752443064.0,70018683347.0,0.0,0.0,381846910726.0,-759868933194.0,,-434949654804.0,-812971677272.0,224705445306.0,1395512798370.0,1350469.0,1620219594145.0,,,,,,,
REE,2023,1,REE,cash_flow,1152245703168.0,317591288040.0,-791688957.0,2994051837.0,-260277465649.0,249191399087.0,,1460953287526.0,-696669712644.0,-2986191502.0,-278245328002.0,-4823188153.0,-275029390505.0,-168918102378.0,0.0,-1244875164.0,86729736286.0,-142569129359.0,13258609894.0,-171518767972.0,577950000000.0,0.0,0.0,155146712927.0,432267425490.0,0.0,0.0,413874494380.0,-657536911728.0,,-31092753399.0,-274755170747.0,244241991029.0,1151270686145.0,121196.0,1395512798370.0,,,,,,,
REE,2022,4,REE,cash_flow,1060446947593.0,297948019903.0,96957945483.0,10497537263.0,-249593778315.0,230117916505.0,,1446374588432.0,-712941823506.0,-168890626695.0,261908408339.0,16699386004.0,-194384306733.0,-145444714374.0,0.0,-1044140707.0,-68063229048.0,-162695424361.0,9923594465.0,-427902421547.0,928222016439.0,-135350530556.0,-2282519970.0,155885696228.0,365800410698.0,0.0,0.0,282670068100.0,-427699037350.0,,-63471965178.0,-208500934428.0,89236247222.0,1061800033013.0,234211059.0,1151270491294.0,,,,,,,
REE,2022,3,REE,cash_flow,924350125061.0,321218102989.0,-1495334986.0,27971614703.0,-422666972164.0,219490879908.0,,1068868415511.0,-71370410965.0,-234641446427.0,-173979993740.0,-23190758789.0,-303741057275.0,-21747681472.0,0.0,-1954885997.0,138570228726.0,-199344792319.0,776035318.0,-572463880000.0,632112572877.0,-438163872195.0,2282519970.0,358144831100.0,-216656585249.0,4000000.0,0.0,712726990282.0,-1132035654819.0,,-47900842733.0,-467205507270.0,-545291863793.0,1607323675858.0,-231779052.0,1061800033013.0,,,,,,,
REE,2022,2,REE,cash_flow,844605630701.0,301972522115.0,-6947320066.0,9404535946.0,-262700222097.0,215355068221.0,,1101690214820.0,279391263825.0,-108831908646.0,163651467347.0,12293836170.0,-295149423421.0,-33192950049.0,0.0,-8795683739.0,1060742311427.0,-238877375153.0,9079398536.0,-679956120000.0,407162441769.0,-162055820777.0,0.0,186313278146.0,-478334197479.0,0.0,0.0,440800116040.0,-756105118542.0,,-436250926053.0,-751555928555.0,-169147814607.0,1776626110212.0,-154619747.0,1607323675858.0,,,,,,,
REE,2022,1,REE,cash_flow,1046810416158.0,303467910166.0,-2752027488.0,-1833458288.0,-209881071430.0,213916376631.0,,1349728145749.0,-252339204238.0,-110302681511.0,-117240855757.0,-10879956893.0,-273415373628.0,-158851751387.0,0.0,-1667723400.0,428217793835.0,-141460247808.0,502757621.0,-474530386974.0,145687422192.0,-1842900214.0,0.0,37969868638.0,-433673486545.0,1471000000.0,0.0,396613679805.0,-418831625341.0,,-28074966539.0,-48821912075.0,-54277604785.0,1830901134902.0,2580095.0,1776626110212.0,,,,,,,
REE,2021,4,REE,cash_flow,1032663146936.0,284934570211.0,9735213649.0,-2596710548.0,-548222697944.0,196404634433.0,,972918156737.0,-351728096530.0,105631661586.0,-633348198695.0,-16690186058.0,-75998615863.0,-95346223063.0,0.0,-2406968164.0,-95635219090.0,-993690471956.0,599334520.0,-59101312954.0,101972579459.0,-34717442058.0,190617895525.0,352805791132.0,-441513626332.0,6500000000.0,0.0,800520391232.0,-501136770359.0,,-13273268798.0,292610352075.0,-244538493347.0,2075494945581.0,-55317332.0,1830901134902.0,,,,,,,
REE,2021,3,REE,cash_flow,298603837862.0,260037214897.0,-703784449.0,-36009037475.0,-255607269694.0,185213095982.0,,451534057123.0,490718324861.0,47976785868.0,428090222448.0,-2532305921.0,-205983156293.0,-39128161962.0,0.0,-2956280236.0,1249190038583.0,-2489120737188.0,94999009.0,-115166120000.0,319050762881.0,-12372009170.0,38577354741.0,291451257461.0,-1967484492266.0,5000000000.0,0.0,1129960060193.0,-603649894906.0,,-37859802728.0,493450362559.0,-224844091124.0,2301828977307.0,-1489940602.0,2075494945581.0,,,,,,,
REE,2021,2,REE,cash_flow,531177968636.0,262015392816.0,4267459051.0,7188617373.0,-168498133458.0,192233474279.0,,828384778697.0,-79075398488.0,36130540080.0,-384557133869.0,33618355463.0,-85026695965.0,-38458715803.0,0.0,-3245014254.0,342609551903.0,-135771511917.0,-11271750.0,-452642880000.0,429943237119.0,-19993057032.0,15735928907.0,464019583434.0,301280028761.0,80000000000.0,0.0,1131521053723.0,-708502185552.0,,-22990800893.0,480028067278.0,1123917647942.0,1177800418926.0,110910439.0,2301828977307.0,,,,,,,
REE,2021,1,REE,cash_flow,538491856997.0,88095027725.0,2923345927.0,-26938341109.0,-191596572833.0,94022545900.0,,504997862607.0,-30454577222.0,10580740001.0,-352163164231.0,-6152007925.0,-139771938004.0,-57236839261.0,0.0,-2660532578.0,242113817907.0,-293676097193.0,41271750.0,-276829000000.0,638320415380.0,-151952236381.0,0.0,183167248577.0,99071602133.0,29500000000.0,0.0,616239872896.0,-449175428980.0,,-11616401615.0,184948042301.0,526133462341.0,651668665185.0,-1708600.0,1177800418926.0,,,,,,,
REE,2020,4,REE,cash_flow,723773452964.0,80678797988.0,8238344155.0,24263716932.0,-528129403169.0,100027059563.0,,408851968433.0,-124049049199.0,153581639176.0,47106563370.0,36765212999.0,-55217352169.0,-115699049006.0,0.0,-1446095732.0,356027237872.0,-641764298722.0,2698659363.0,-725080452258.0,580712586319.0,253421568732.0,4463329866.0,146594098054.0,-378954508646.0,10300000000.0,-47539203502.0,883137205814.0,-881595155625.0,,19475311381.0,-16221841932.0,-39149112706.0,696804827748.0,-17049857.0,657638665185.0,,,,,,,
REE,2020,3,REE,cash_flow,420943395511.0,80184429241.0,10725461030.0,26025843501.0,-193408991246.0,104832158533.0,,449302296570.0,-318917329079.0,192738494237.0,-21175209897.0,-2767293728.0,-155841858582.0,-30565686047.0,0.0,-2260776087.0,110512637387.0,-299023186392.0,133836363.0,-38808000000.0,444251798720.0,-160875378473.0,47026988710.0,107737290105.0,100443349033.0,37000000000.0,0.0,304871662143.0,-571939977311.0,,-69659988347.0,-299728303515.0,-88772317095.0,785928804242.0,-351659399.0,696804827748.0,,,,,,,
REE,2020,2,REE,cash_flow,462261195675.0,81200171536.0,-17253497874.0,2366827161.0,-201625510443.0,110263589796.0,,437212775851.0,-58366939491.0,-137241114248.0,132599156373.0,3908239061.0,-57804003769.0,-1053493075.0,0.0,-190722578.0,319065456359.0,-417918868286.0,-90909.0,-1169231566851.0,926866437939.0,44787604828.0,5910349689.0,173685187264.0,-435900946326.0,0.0,0.0,436243166186.0,-283699206811.0,,-546381491391.0,-393837532016.0,-510673021983.0,1296596309665.0,5516560.0,785928804242.0,,,,,,,
REE,2020,1,REE,cash_flow,316459713216.0,79314826311.0,21347479703.0,-590368276.0,-182441299101.0,106770511525.0,,340860863378.0,-8027964236.0,-22970321136.0,-269737419887.0,-8493290705.0,-159549053710.0,-56048413205.0,0.0,-3035159196.0,-156722409197.0,-74330522767.0,18090909.0,-718830000000.0,538510626302.0,-151508690282.0,23408240495.0,254759499807.0,-127972755536.0,15000000000.0,0.0,391729102525.0,-357256547955.0,,-7762484221.0,41710070349.0,-242985094384.0,1539577051904.0,4352145.0,1296596309665.0,,,,,,,
REE,2019,4,REE,cash_flow,521871743935.0,49585442720.0,-5115442444.0,76766957.0,-432600493679.0,108923799560.0,,242741817049.0,1396780378703.0,-15108086214.0,-624970262269.0,-17107953603.0,-58637245626.0,-76126921575.0,0.0,-347484248.0,847224242217.0,-57959190501.0,5595484.0,-649661926074.0,1194699000000.0,-1882431456987.0,70000112735.0,202138014119.0,-1123209851224.0,0.0,0.0,566036464783.0,-504595397806.0,,-4910364000.0,56530702977.0,-219454906030.0,1779170129188.0,-138171254.0,1559577051904.0,,,,,,,
REE,2019,3,REE,cash_flow,461303707755.0,44270363553.0,-20497736027.0,14746902.0,-301301970050.0,103586554883.0,,287375667016.0,-35979125360.0,-12277739878.0,73402647537.0,-3557015957.0,-145118303899.0,-48592338475.0,0.0,-682682000.0,114571528984.0,-32464526253.0,885433607.0,-407878830505.0,983810500000.0,-258631204490.0,30298800626.0,174235158308.0,490255331293.0,0.0,0.0,429170175910.0,-740971721126.0,,-8203012.0,-311809748228.0,293017112049.0,1486152246568.0,770571.0,1779170129188.0,,,,,,,
REE,2019,2,REE,cash_flow,520739822432.0,41058701014.0,-72360008024.0,325581731160.0,-601192666406.0,108464161629.0,,322291741805.0,-290858254386.0,-53686514735.0,21908039772.0,7111703369.0,-55377491363.0,-25587130061.0,0.0,-1162945156.0,-75240475009.0,-88384861170.0,-1.0,-120861295797.0,516839300531.0,-10628174885.0,-1049228979.0,252866266751.0,548782006450.0,0.0,0.0,322500194322.0,-372728059863.0,,-582271515926.0,-632499381467.0,-158957850026.0,1645023948911.0,86147683.0,1486152246568.0,,,,,,,
REE,2019,1,REE,cash_flow,416312258252.0,40835436835.0,61262777985.0,-325606334273.0,0.0,88319241183.0,,281123379982.0,-910134270609.0,66898069467.0,120356898925.0,-7022256261.0,-76925844152.0,-58658466530.0,0.0,-1048820400.0,-577671980395.0,-108023244414.0,806938739.0,-2595812558044.0,1013378757513.0,-80446837129.0,97546212257.0,162200289464.0,-1510350441614.0,0.0,0.0,2547914215802.0,-642278747034.0,,-37685842815.0,1867949625953.0,-220072796056.0,1865096744967.0,0.0,1645023948911.0,,,,,,,
REE,2018,4,REE,cash_flow,651661054243.0,42977132515.0,-114430339017.0,103021736.0,-381283094960.0,63378567111.0,,262406341628.0,-342809989971.0,374328946503.0,17833418725.0,-12272069546.0,-43436315581.0,-72419878107.0,0.0,-685900578.0,174605200725.0,-85873428261.0,10921987.0,-189826500000.0,422063850693.0,-174541679252.0,186681304327.0,225096713755.0,383611183249.0,0.0,0.0,339071601835.0,-304991103238.0,,-40459471.0,34040039126.0,592256423100.0,1272855205301.0,-14883434.0,1865096744967.0,,,,,,,
REE,2018,3,REE,cash_flow,343220814431.0,42121851173.0,49719975908.0,-117007342.0,-241400483858.0,57944499956.0,,251489650268.0,-356511420521.0,40901839346.0,117882293109.0,5064858049.0,-77100926364.0,-55489293324.0,0.0,-452158540.0,-42169157977.0,-46632265352.0,8317429.0,-169720797271.0,124280674895.0,-110210380390.0,22984677891.0,131725507726.0,-47564265072.0,15400000.0,0.0,518092474171.0,-487813991432.0,,-192659500.0,30101223239.0,-59632199810.0,1332173823176.0,313581935.0,1272855205301.0,,,,,,,
REE,2018,2,REE,cash_flow,639906587146.0,47901762134.0,-55614751144.0,270131213.0,-475105882176.0,60034868594.0,,217392715767.0,146184202572.0,156305090656.0,-291339811840.0,-24750461436.0,-40193516674.0,-43901923757.0,0.0,-3826393202.0,110301364586.0,-70479849640.0,200000000.0,-309209532782.0,248310140350.0,-103628547196.0,149600666754.0,293564104367.0,208356981853.0,0.0,0.0,508798303848.0,-456255861973.0,,-538366395971.0,-485823954096.0,-167165607657.0,1499281152036.0,58278797.0,1332173823176.0,,,,,,,
REE,2018,1,REE,cash_flow,483215661621.0,28303591146.0,-61496165568.0,-117007342.0,-203517243875.0,45153468963.0,,291542304945.0,-178605862654.0,24686993190.0,-111787933387.0,1107340461.0,-61684892386.0,-64999021315.0,0.0,2270190000.0,-146075248516.0,-145352596981.0,98181818.0,-750478000000.0,0.0,0.0,74561982000.0,50079207253.0,-771091225910.0,0.0,0.0,555274770677.0,-473097062819.0,,-63060639959.0,19117067899.0,-898049406527.0,2397186656336.0,143902227.0,1499281152036.0,,,,,,,
REE,2017,4,REE,cash_flow,497429402771.0,31423733558.0,59075779872.0,717448595.0,-193314707159.0,42910767572.0,,438242425209.0,103174596073.0,17712611513.0,-59712732106.0,-37543187382.0,-15687762922.0,-60781961358.0,0.0,-1874305454.0,414069835323.0,-181177586044.0,173661818.0,-330550252546.0,119692224235.0,-782900478161.0,66638289346.0,202856024596.0,-905268116756.0,36495030000.0,0.0,858455394360.0,-503677757559.0,,-10415622072.0,380857044729.0,-110341236704.0,2507556350185.0,-28457145.0,2397186656336.0,,,,,,,
REE,2017,3,REE,cash_flow,447634922229.0,27066968858.0,14577449200.0,-24719803.0,-231211641588.0,21651640020.0,,279694618916.0,135055565976.0,-234670736697.0,-78667968528.0,-3667321869.0,-20121005809.0,-21602439465.0,0.0,-671931000.0,55348781524.0,-219837511689.0,335400000.0,-116193300369.0,139821595931.0,-330976382.0,3748011135.0,148233230676.0,-44223550698.0,0.0,0.0,2128303041196.0,-847525308834.0,,-20077396168.0,1260700336194.0,1271825567020.0,1236468292645.0,-737509480.0,2507556350185.0,,,,,,,
REE,2017,2,REE,cash_flow,375155556775.0,34487541930.0,-20477630886.0,-282025674.0,-287447988171.0,20531179587.0,,121966633561.0,-322115316541.0,-128657961665.0,565057883935.0,-2776117121.0,-17985330496.0,-43386347924.0,-157301251.0,-702004000.0,283183181498.0,-120499561860.0,0.0,-38159547200.0,212212372807.0,9040078749.0,4975672365.0,280240127440.0,347809142301.0,0.0,0.0,633380098280.0,-664478731978.0,,-546222299555.0,-577320933253.0,53671390546.0,1181695676454.0,1101225645.0,1236468292645.0,,,,,,,
REE,2017,1,REE,cash_flow,400912918642.0,36677768609.0,10049920184.0,0.0,-177701565617.0,19943980954.0,,289883022772.0,-2156340184.0,21507928007.0,19845799932.0,35576658860.0,-24073782519.0,-87353862290.0,157301251.0,-1778417000.0,249712427356.0,-63558854639.0,1659090909.0,-3000000000.0,184182000000.0,-135980004290.0,28436152157.0,98032936001.0,109771320138.0,0.0,0.0,355053282414.0,-472474841948.0,,-20393632002.0,-137815191536.0,221668555958.0,960027120496.0,0.0,1181695676454.0,,,,,,,
REE,2016,4,REE,cash_flow,723175238965.0,36403748448.0,-9809307001.0,1943739656.0,-453699302301.0,18318692375.0,,316332810142.0,778509086368.0,-176460023809.0,27665611434.0,-38131080454.0,-14535623870.0,-51391234132.0,2122018197.0,-3831736515.0,840696511360.0,-99145495373.0,711363636.0,0.0,0.0,-1065170649750.0,178312156490.0,74722531665.0,-910570093332.0,0.0,-16631.0,920958456460.0,-570908503796.0,,-6470669636.0,343579266397.0,273705684425.0,685854474565.0,-375268494.0,959184890496.0,,,,,,,
REE,2016,3,REE,cash_flow,312878530906.0,31926764045.0,-3851130052.0,47858448.0,-116958735923.0,12328406278.0,,236371693702.0,-405166793029.0,-184626196058.0,-90421509741.0,-7604276675.0,-17168965890.0,-38794645364.0,5941335401.0,-2528453682.0,-504944211200.0,-78245358376.0,560760035.0,434703109891.0,0.0,-631323544078.0,58507008443.0,78371240390.0,-137426783695.0,0.0,-47223660.0,633927334620.0,-324771274139.0,,-302977139.0,308805859682.0,-333565135213.0,1019428437263.0,-8827485.0,685854474565.0,,,,,,,
REE,2016,2,REE,cash_flow,206767725727.0,35883879397.0,5713720265.0,-1752518641.0,-24819324490.0,13064213705.0,,234857695963.0,-126269639777.0,-65651502017.0,245300548832.0,-869489712.0,-10340611843.0,-43056349024.0,0.0,-2492357122.0,230611947051.0,-59768534747.0,175805965.0,-434703109891.0,0.0,-42209456969.0,35573471780.0,300753454208.0,-200178369654.0,0.0,-11676660619.0,341190995464.0,-471767005990.0,,-41524785613.0,-183777456758.0,-153343879361.0,1173265912265.0,-493595641.0,1019428437263.0,,,,,,,
REE,2016,1,REE,cash_flow,149042028275.0,32075224097.0,258460932.0,-732114009.0,19298243261.0,16448179560.0,,216390022116.0,113574564807.0,-76698977221.0,-91611319826.0,-213348009.0,-19524151834.0,-40543590497.0,0.0,-589579578.0,100783619958.0,-67099304100.0,406467909.0,0.0,0.0,-106895722298.0,1934400000.0,94406752988.0,-77247405501.0,0.0,0.0,409488119394.0,-434388029056.0,,-244904914091.0,-269804823753.0,-246268609296.0,1419715236964.0,-180715403.0,1173265912265.0,,,,,,,
REE,2015,4,REE,cash_flow,320356241709.0,31881497626.0,-315166943.0,-1932949357.0,-163830443907.0,18600400198.0,,204759579326.0,-92499272186.0,-140213723645.0,362142606409.0,-727767451.0,-20452387660.0,-31660593099.0,0.0,-1404789537.0,210529278757.0,-107373765668.0,2370784091.0,0.0,0.0,-167755096710.0,126722753500.0,91535793548.0,-54499531239.0,0.0,0.0,283441727486.0,-352358332219.0,,-25281093614.0,-94197698347.0,61832049171.0,1357884807696.0,-1619903.0,1419715236964.0,,,,,,,
REE,2015,3,REE,cash_flow,244551669918.0,31696675552.0,1292734389.0,2099043433.0,-116676106984.0,19860575399.0,,182824591707.0,-112058646387.0,52932285948.0,296460607808.0,350043956.0,-24783380745.0,-43149998016.0,0.0,-706604677.0,350984945605.0,-175614200198.0,154340910.0,0.0,0.0,-149863684494.0,627836948.0,43798352232.0,-280897354602.0,1000000000.0,0.0,192372374472.0,-177902124647.0,,-226689043.0,15243560782.0,85331151785.0,1271166573992.0,1387081919.0,1357884807696.0,,,,,,,
REE,2015,2,REE,cash_flow,302856605519.0,33937145472.0,5998471265.0,81595711.0,-121119209428.0,19975052008.0,,241729660547.0,-145208070756.0,103460260124.0,-2929745894.0,-19185826.0,-13361797322.0,-36457638974.0,0.0,-2799281819.0,144330870080.0,-12700895145.0,1200204545.0,35861755300.0,0.0,-167562339119.0,50235601483.0,216561826461.0,123596153525.0,0.0,0.0,174681853410.0,-184013101055.0,,-84484947707.0,-93816195352.0,174110828253.0,1096467589601.0,588156138.0,1271166573992.0,,,,,,,
REE,2015,1,REE,cash_flow,177911624694.0,35195859490.0,1494286302.0,-361371695.0,-61353638339.0,15530742621.0,,168417503073.0,-50187659280.0,38242736801.0,-41918937769.0,-643987630.0,-7908759695.0,-42625591734.0,5856944119.0,-707394043.0,68524853842.0,-30780792022.0,0.0,-35861755300.0,0.0,0.0,2880000.0,105547333444.0,38907666122.0,0.0,0.0,471793509895.0,-119616269871.0,,-399796670356.0,-47619430332.0,59813089632.0,1036655683725.0,-1183756.0,1096467589601.0,,,,,,,
REE,2014,4,REE,cash_flow,451692115875.0,-4947664669.0,-9381813102.0,1682841352.0,-268251036389.0,7152018855.0,,177946461922.0,33955834026.0,-13107254958.0,-19790206380.0,295922010.0,-12004450295.0,-37916432627.0,4025347328.0,-7204289421.0,126200931605.0,-13104767418.0,49800000.0,248531379000.0,-308728600000.0,-866055127218.0,378941839589.0,37033463023.0,-523332013024.0,0.0,0.0,714090918823.0,-434424309738.0,,-3029108135.0,276637500950.0,-120493580469.0,1159282898467.0,-2133634273.0,1036655683725.0,,,,,,,
REE,2014,3,REE,cash_flow,291724851636.0,31503337039.0,-3293311625.0,-213691495.0,-139397647487.0,9098065488.0,,189421603556.0,49574983222.0,73787851535.0,-131214511614.0,1170753261.0,-7383141820.0,-41281069225.0,1122355764.0,-2717153981.0,132481670698.0,-22985969463.0,169287175.0,-248531379000.0,308728600000.0,-10870853507.0,1498039275.0,165247382666.0,193255107146.0,700527836.0,0.0,366456992821.0,-495905003700.0,,237261145.0,-128510221898.0,197226555946.0,962044058016.0,12284505.0,1159282898467.0,,,,,,,
REE,2014,2,REE,cash_flow,241082508074.0,15382955509.0,-8761857308.0,172268154.0,-86348918822.0,12041430115.0,,173568385722.0,24677496847.0,-112623358570.0,380916181321.0,46466640.0,-9910650919.0,-38153168399.0,3735049251.0,-2861139611.0,419395262282.0,-7333505819.0,0.0,94823567000.0,-122706000000.0,-97160254830.0,118269512939.0,142638334858.0,128531654148.0,28319472164.0,0.0,620075157655.0,-585768915462.0,,-1527989571.0,61097724786.0,609024641216.0,352359466608.0,659950192.0,962044058016.0,,,,,,,
REE,2014,1,REE,cash_flow,277925248648.0,15205192210.0,-5521390465.0,0.0,-100253148831.0,9122359119.0,,196478260681.0,56930925358.0,4263201942.0,-200366655842.0,-572696779.0,-7228311514.0,-37349887617.0,2630717335.0,-479074766.0,14306478798.0,-240179000.0,0.0,-94823567000.0,122706000000.0,-47220163367.0,139134823000.0,15937906469.0,135494820102.0,3660000000.0,0.0,218664564221.0,-140050885288.0,,-415511116625.0,-333237437692.0,-183436138792.0,535795614565.0,-9165.0,352359466608.0,,,,,,,
REE,2013,4,REE,cash_flow,158993551426.0,15154698945.0,32017430174.0,3327834860.0,-99973719891.0,15501103928.0,,125020899442.0,-36863964815.0,-27267993053.0,44596484768.0,-81150933.0,-42332626600.0,-30046255986.0,2610621303.0,-5367102651.0,30268911475.0,-4528850271.0,0.0,-164869249247.0,62348829081.0,-332811712292.0,90844503804.0,53534145844.0,-295482333081.0,4416660619.0,0.0,294191763447.0,-301828017731.0,,-77662080.0,-3297255745.0,-268510677351.0,804521118490.0,-214832675.0,535795608464.0,,,,,,,
